text,label
农,I_ORG
村,I_ORG
厅,I_ORG
、,O
文,B_ORG
化,I_ORG
和,I_ORG
旅,I_ORG
游,I_ORG
厅,I_ORG
、,O
海,B_ORG
洋,I_ORG
局,I_ORG
等,O
有,O
关,O
单,O
位,O
以,O
及,O
北,B_LOC
海,I_LOC
、,O
防,B_LOC
城,I_LOC
港,I_LOC
、,O
钦,B_ORG
州,I_ORG
市,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
，,O
认,O
真,O
抓,O
好,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
的,O
组,O
织,O
实,O
施,O
。,O
三,O
、,O
你,O
局,O
要,O
督,O
促,O
指,O
导,O
北,B_LOC
海,I_LOC
、,O
防,B_LOC
城,I_LOC
港,I_LOC
、,O
钦,B_ORG
州,I_ORG
市,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
，,O
严,O
格,O
按,O
照,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
要,O
求,O
，,O
采,O
取,O
有,O
力,O
措,O
施,O
，,O
加,O
大,O
红,O
树,O
林,O
资,O
源,O
保,O
护,O
力,O
度,O
。,O
要,O
定,O
期,O
对,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
实,O
施,O
情,O
况,O
进,O
行,O
监,O
督,O
检,O
查,O
，,O
确,O
保,O
各,O
项,O
措,O
施,O
落,O
实,O
到,O
位,O
，,O
切,O
实,O
保,O
护,O
好,O
红,O
树,O
林,O
资,O
源,O
。,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
2,B_T
0,I_T
2,I_T
1,I_T
年,I_T
2,I_T
月,I_T
1,I_T
0,I_T
日,I_T
（,O
此,O
件,O
公,O
开,O
发,O
布,O
）,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
关,O
于,O
同,O
意,O
广,B_LOC
西,I_LOC
北,I_LOC
海,I_LOC
港,I_LOC
口,I_LOC
岸,I_LOC
铁,I_LOC
山,I_LOC
港,I_LOC
区,I_LOC
3,O
#,O
4,O
#,O
泊,O
位,O
对,O
外,O
启,O
用,O
的,O
批,O
复,O
（,O
桂,O
政,O
函,O
〔,O
2,O
0,O
2,O
1,O
〕,O
7,O
3,O
号,O
）,O
自,B_ORG
治,I_ORG
区,I_ORG
商,I_ORG
务,I_ORG
厅,I_ORG
：,O
你,O
厅,O
关,O
于,O
启,O
用,O
广,B_LOC
西,I_LOC
北,I_LOC
海,I_LOC
港,I_LOC
口,I_LOC
岸,I_LOC
铁,I_LOC
山,I_LOC
港,I_LOC
区,I_LOC
3,O
#,O
、,O
4,O
#,O
泊,O
位,O
的,O
请,O
示,O
收,O
悉,O
。,O
现,O
批,O
复,O
如,O
下,O
：,O
一,O
、,O
同,O
意,O
广,B_LOC
西,I_LOC
北,I_LOC
海,I_LOC
港,I_LOC
口,I_LOC
岸,I_LOC
铁,I_LOC
山,I_LOC
港,I_LOC
区,I_LOC
3,O
#,O
、,O
4,O
#,O
泊,O
位,O
作,O
为,O
新,O
建,O
码,O
头,O
对,O
外,O
启,O
用,O
。,O
二,O
、,O
你,O
厅,O
要,O
会,O
同,O
北,B_ORG
海,I_ORG
市,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
，,O
督,O
促,O
码,O
头,O
业,O
主,O
进,O
一,O
步,O
完,O
善,O
监,O
管,O
设,O
施,O
，,O
强,O
化,O
安,O
全,O
生,O
产,O
监,O
管,O
，,O
做,O
好,O
对,O
外,O
开,O
放,O
各,O
项,O
工,O
作,O
。,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
2,B_T
0,I_T
2,I_T
1,I_T
年,I_T
6,I_T
月,I_T
1,I_T
7,I_T
日,I_T
（,O
此,O
件,O
公,O
开,O
发,O
布,O
）,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
办,I_ORG
公,I_ORG
厅,I_ORG
关,O
于,O
成,O
立,O
广,B_ORG
西,I_ORG
农,I_ORG
业,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
大,I_ORG
学,I_ORG
建,I_ORG
设,I_ORG
工,I_ORG
作,I_ORG
领,I_ORG
导,I_ORG
小,I_ORG
组,I_ORG
的,O
通,O
知,O
（,O
桂,O
政,O
办,O
函,O
〔,O
2,O
0,O
2,O
1,O
〕,O
1,O
9,O
号,O
）,O
南,B_ORG
宁,I_ORG
市,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
，,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
组,I_ORG
织,I_ORG
部,I_ORG
，,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
编,I_ORG
办,I_ORG
，,O
自,B_ORG
治,I_ORG
区,I_ORG
发,I_ORG
展,I_ORG
改,I_ORG
革,I_ORG
委,I_ORG
、,O
教,B_ORG
育,I_ORG
厅,I_ORG
、,O
科,B_ORG
技,I_ORG
厅,I_ORG
、,O
财,B_ORG
政,I_ORG
厅,I_ORG
、,O
人,B_ORG
力,I_ORG
资,I_ORG
源,I_ORG
社,I_ORG
会,I_ORG
保,I_ORG
障,I_ORG
厅,I_ORG
、,O
自,B_ORG
然,I_ORG
资,I_ORG
源,I_ORG
厅,I_ORG
、,O
生,B_ORG
态,I_ORG
环,I_ORG
境,I_ORG
厅,I_ORG
、,O
农,B_ORG
业,I_ORG
农,I_ORG
村,I_ORG
厅,I_ORG
，,O
广,B_ORG
西,I_ORG
大,I_ORG
学,I_ORG
：,O
为,O
贯,O
彻,O
落,O
实,O
《,B_PRO
教,I_PRO
育,I_PRO
部,I_PRO
关,I_PRO
于,I_PRO
同,I_PRO
意,I_PRO
广,I_PRO
西,I_PRO
大,I_PRO
学,I_PRO
行,I_PRO
健,I_PRO
文,I_PRO
理,I_PRO
学,I_PRO
院,I_PRO
转,I_PRO
设,I_PRO
为,I_PRO
广,I_PRO
西,I_PRO
农,I_PRO
业,I_PRO
职,I_PRO
业,I_PRO
技,I_PRO
术,I_PRO
大,I_PRO
学,I_PRO
的,I_PRO
函,I_PRO
》,I_PRO
（,O
教,O
发,O
函,O
〔,O
2,O
0,O
2,O
1,O
〕,O
7,O
4,O
号,O
）,O
和,O
《,B_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
人,I_PRO
民,I_PRO
政,I_PRO
府,I_PRO
关,I_PRO
于,I_PRO
设,I_PRO
置,I_PRO
广,I_PRO
西,I_PRO
农,I_PRO
业,I_PRO
职,I_PRO
业,I_PRO
技,I_PRO
术,I_PRO
大,I_PRO
学,I_PRO
的,I_PRO
通,I_PRO
知,I_PRO
》,I_PRO
（,O
桂,O
政,O
发,O
〔,O
2,O
0,O
2,O
1,O
〕,O
1,O
6,O
号,O
）,O
精,O
神,O
，,O
加,O
强,O
对,O
广,B_ORG
西,I_ORG
农,I_ORG
业,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
大,I_ORG
学,I_ORG
建,O
设,O
工,O
作,O
的,O
领,O
导,O
，,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
决,O
定,O
成,O
立,O
广,B_ORG
西,I_ORG
农,I_ORG
业,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
大,I_ORG
学,I_ORG
建,I_ORG
设,I_ORG
工,I_ORG
作,I_ORG
领,I_ORG
导,I_ORG
小,I_ORG
组,I_ORG
（,O
以,O
下,O
简,O
称,O
领,O
导,O
小,O
组,O
）,O
。,O
现,O
将,O
有,O
关,O
事,O
项,O
通,O
知,O
如,O
下,O
：,O
一,O
、,O
主,O
要,O
职,O
责,O
统,O
筹,O
指,O
导,O
推,O
进,O
广,B_ORG
西,I_ORG
农,I_ORG
业,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
大,I_ORG
学,I_ORG
建,O
设,O
工,O
作,O
，,O
研,O
究,O
解,O
决,O
广,B_ORG
西,I_ORG
农,I_ORG
业,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
大,I_ORG
学,I_ORG
建,O
设,O
过,O
程,O
中,O
遇,O
到,O
的,O
重,O
大,O
困,O
难,O
和,O
突,O
出,O
问,O
题,O
；,O
研,O
究,O
部,O
署,O
重,O
点,O
工,O
作,O
任,O
务,O
，,O
督,O
促,O
各,O
成,O
员,O
单,O
位,O
抓,O
好,O
工,O
作,O
落,O
实,O
，,O
促,O
进,O
原,O
有,O
办,O
学,O
资,O
源,O
优,O
化,O
整,O
合,O
，,O
推,O
动,O
广,B_ORG
西,I_ORG
农,I_ORG
业,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
大,I_ORG
学,I_ORG
高,O
质,O
量,O
发,O
展,O
；,O
完,O
成,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
、,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
交,O
办,O
的,O
其,O
他,O
事,O
项,O
。,O
二,O
、,O
组,O
成,O
人,O
员,O
组,O
长,O
：,O
黄,O
俊,O
华,O
自,O
治,O
区,O
副,O
主,O
席,O
副,O
组,O
长,O
：,O
唐,O
宁,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
副,O
秘,O
书,O
长,O
梁,O
磊,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
副,O
秘,O
书,O
长,O
李,O
宏,O
庆,O
自,O
治,O
区,O
党,O
委,O
农,O
办,O
主,O
任,O
，,O
自,B_ORG
治,I_ORG
区,I_ORG
农,I_ORG
业,I_ORG
农,I_ORG
村,I_ORG
厅,I_ORG
厅,O
长,O
、,O
乡,B_ORG
村,I_ORG
振,I_ORG
兴,I_ORG
局,I_ORG
局,O
长,O
刘,O
友,O
谊,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
厅,O
长,O
成,O
员,O
：,O
陈,O
川,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
组,I_ORG
织,I_ORG
部,I_ORG
部,O
务,O
委,O
员,O
黄,O
远,O
标,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
编,I_ORG
办,I_ORG
副,O
主,O
任,O
黄,O
汝,O
焜,O
自,B_ORG
治,I_ORG
区,I_ORG
发,I_ORG
展,I_ORG
改,I_ORG
革,I_ORG
委,I_ORG
一,O
级,O
巡,O
视,O
员,O
黄,O
雄,O
彪,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
副,O
厅,O
长,O
李,O
克,O
纯,O
自,B_ORG
治,I_ORG
区,I_ORG
科,I_ORG
技,I_ORG
厅,I_ORG
副,O
厅,O
长,O
黄,O
伊,O
自,B_ORG
治,I_ORG
区,I_ORG
财,I_ORG
政,I_ORG
厅,I_ORG
副,O
厅,O
长,O
蒋,O
劼,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
力,I_ORG
资,I_ORG
源,I_ORG
社,I_ORG
会,I_ORG
保,I_ORG
障,I_ORG
厅,I_ORG
副,O
厅,O
长,O
谢,O
瑾,O
瑜,O
自,B_ORG
治,I_ORG
区,I_ORG
自,I_ORG
然,I_ORG
资,I_ORG
源,I_ORG
厅,I_ORG
副,O
厅,O
长,O
黎,O
敏,O
自,B_ORG
治,I_ORG
区,I_ORG
生,I_ORG
态,I_ORG
环,I_ORG
境,I_ORG
厅,I_ORG
副,O
厅,O
长,O
李,O
如,O
平,O
自,B_ORG
治,I_ORG
区,I_ORG
农,I_ORG
业,I_ORG
农,I_ORG
村,I_ORG
厅,I_ORG
总,O
农,O
艺,O
师,O
刘,O
为,O
民,O
南,O
宁,O
市,O
副,O
市,O
长,O
吴,O
尽,O
昭,O
广,B_ORG
西,I_ORG
大,I_ORG
学,I_ORG
副,O
校,O
长,O
三,O
、,O
其,O
他,O
事,O
项,O
（,O
一,O
）,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
设,O
在,O
自,B_ORG
治,I_ORG
区,I_ORG
农,I_ORG
业,I_ORG
农,I_ORG
村,I_ORG
厅,I_ORG
，,O
承,O
担,O
领,O
导,O
小,O
组,O
日,O
常,O
工,O
作,O
。,O
办,O
公,O
室,O
主,O
任,O
由,O
自,B_ORG
治,I_ORG
区,I_ORG
农,I_ORG
业,I_ORG
农,I_ORG
村,I_ORG
厅,I_ORG
主,O
要,O
负,O
责,O
同,O
志,O
兼,O
任,O
，,O
办,O
公,O
室,O
成,O
员,O
由,O
领,O
导,O
小,O
组,O
成,O
员,O
单,O
位,O
相,O
关,O
业,O
务,O
处,O
室,O
负,O
责,O
人,O
担,O
任,O
。,O
（,O
二,O
）,O
领,O
导,O
小,O
组,O
不,O
定,O
期,O
召,O
开,O
会,O
议,O
，,O
会,O
议,O
由,O
组,O
长,O
主,O
持,O
或,O
委,O
托,O
副,O
组,O
长,O
主,O
持,O
。,O
根,O
据,O
工,O
作,O
需,O
要,O
，,O
可,O
临,O
时,O
召,O
开,O
部,O
分,O
成,O
员,O
单,O
位,O
会,O
议,O
，,O
也,O
可,O
邀,O
请,O
其,O
他,O
相,O
关,O
部,O
门,O
和,O
单,O
位,O
参,O
加,O
会,O
议,O
。,O
会,O
议,O
议,O
定,O
事,O
项,O
以,O
领,O
导,O
小,O
组,O
名,O
义,O
印,O
发,O
会,O
议,O
纪,O
要,O
或,O
会,O
议,O
备,O
忘,O
录,O
。,O
（,O
三,O
）,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
要,O
定,O
期,O
了,O
解,O
掌,O
握,O
领,O
导,O
小,O
组,O
会,O
议,O
议,O
定,O
事,O
项,O
的,O
落,O
实,O
情,O
况,O
，,O
对,O
广,B_ORG
西,I_ORG
农,I_ORG
业,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
大,I_ORG
学,I_ORG
建,O
设,O
有,O
关,O
工,O
作,O
进,O
行,O
调,O
度,O
、,O
协,O
调,O
和,O
推,O
动,O
。,O
（,O
四,O
）,O
领,O
导,O
小,O
组,O
成,O
员,O
如,O
需,O
调,O
整,O
，,O
涉,O
及,O
省,O
级,O
领,O
导,O
同,O
志,O
的,O
，,O
由,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
行,O
文,O
报,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
同,O
意,O
后,O
，,O
以,O
领,O
导,O
小,O
组,O
名,O
义,O
发,O
文,O
；,O
涉,O
及,O
其,O
他,O
成,O
员,O
调,O
整,O
的,O
，,O
由,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
行,O
文,O
报,O
领,O
导,O
小,O
组,O
同,O
意,O
后,O
自,O
行,O
发,O
文,O
。,O
广,B_ORG
西,I_ORG
农,I_ORG
业,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
大,I_ORG
学,I_ORG
建,O
设,O
工,O
作,O
完,O
成,O
后,O
，,O
领,O
导,O
小,O
组,O
及,O
其,O
办,O
公,O
室,O
自,O
行,O
撤,O
销,O
，,O
不,O
另,O
行,O
发,O
文,O
通,O
知,O
。,O
2,B_T
0,I_T
2,I_T
1,I_T
年,I_T
8,I_T
月,I_T
1,I_T
3,I_T
日,I_T
（,O
此,O
件,O
公,O
开,O
发,O
布,O
）,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
关,O
于,O
同,O
意,O
设,O
立,O
柳,B_LOC
州,I_LOC
市,I_LOC
柳,I_LOC
江,I_LOC
经,I_LOC
济,I_LOC
技,I_LOC
术,I_LOC
开,I_LOC
发,I_LOC
区,I_LOC
的,O
批,O
复,O
（,O
桂,O
政,O
函,O
〔,O
2,O
0,O
2,O
1,O
〕,O
1,O
0,O
4,O
号,O
）,O
柳,B_ORG
州,I_ORG
市,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
，,O
自,B_ORG
治,I_ORG
区,I_ORG
商,I_ORG
务,I_ORG
厅,I_ORG
：,O
你,O
们,O
关,O
于,O
设,O
立,O
自,B_LOC
治,I_LOC
区,I_LOC
级,I_LOC
柳,I_LOC
州,I_LOC
市,I_LOC
柳,I_LOC
江,I_LOC
经,I_LOC
济,I_LOC
技,I_LOC
术,I_LOC
开,I_LOC
发,I_LOC
区,I_LOC
的,O
请,O
示,O
收,O
悉,O
。,O
现,O
批,O
复,O
如,O
下,O
：,O
一,O
、,O
同,O
意,O
设,O
立,O
自,B_LOC
治,I_LOC
区,I_LOC
级,I_LOC
柳,I_LOC
州,I_LOC
市,I_LOC
柳,I_LOC
江,I_LOC
经,I_LOC
济,I_LOC
技,I_LOC
术,I_LOC
开,I_LOC
发,I_LOC
区,I_LOC
（,O
以,O
下,O
简,O
称,O
柳,B_LOC
江,I_LOC
经,I_LOC
开,I_LOC
区,I_LOC
）,O
。,O
柳,B_LOC
江,I_LOC
经,I_LOC
开,I_LOC
区,I_LOC
总,O
规,O
划,O
面,O
积,O
3,O
7,O
7,O
8,O
公,O
顷,O
，,O
区,O
域,O
范,O
围,O
为,O
自,B_ORG
治,I_ORG
区,I_ORG
商,I_ORG
务,I_ORG
厅,I_ORG
组,O
织,O
审,O
核,O
确,O
定,O
的,O
四,O
至,O
范,O
围,O
。,O
二,O
、,O
柳,B_LOC
州,I_LOC
市,I_LOC
要,O
切,O
实,O
加,O
强,O
对,O
柳,B_LOC
江,I_LOC
经,I_LOC
开,I_LOC
区,I_LOC
建,O
设,O
的,O
组,O
织,O
领,O
导,O
，,O
贯,O
彻,O
落,O
实,O
好,O
国,O
家,O
、,O
自,O
治,O
区,O
关,O
于,O
推,O
进,O
经,O
济,O
技,O
术,O
开,O
发,O
区,O
创,O
新,O
提,O
升,O
打,O
造,O
改,O
革,O
开,O
放,O
新,O
高,O
地,O
的,O
相,O
关,O
政,O
策,O
举,O
措,O
，,O
创,O
新,O
理,O
念,O
，,O
整,O
合,O
资,O
源,O
，,O
加,O
大,O
投,O
入,O
，,O
把,O
柳,B_LOC
江,I_LOC
经,I_LOC
开,I_LOC
区,I_LOC
建,O
设,O
成,O
为,O
带,O
动,O
地,O
区,O
经,O
济,O
发,O
展,O
、,O
实,O
施,O
区,O
域,O
开,O
放,O
合,O
作,O
的,O
重,O
要,O
载,O
体,O
。,O
三,O
、,O
柳,B_LOC
州,I_LOC
市,I_LOC
要,O
按,O
照,O
《,B_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
经,I_PRO
济,I_PRO
技,I_PRO
术,I_PRO
开,I_PRO
发,I_PRO
区,I_PRO
综,I_PRO
合,I_PRO
发,I_PRO
展,I_PRO
水,I_PRO
平,I_PRO
考,I_PRO
核,I_PRO
评,I_PRO
价,I_PRO
办,I_PRO
法,I_PRO
》,I_PRO
相,O
关,O
要,O
求,O
，,O
推,O
动,O
柳,B_LOC
江,I_LOC
经,I_LOC
开,I_LOC
区,I_LOC
在,O
开,O
放,O
型,O
经,O
济,O
、,O
产,O
业,O
发,O
展,O
、,O
科,O
技,O
创,O
新,O
、,O
生,O
态,O
环,O
保,O
和,O
行,O
政,O
效,O
能,O
等,O
领,O
域,O
探,O
索,O
创,O
新,O
，,O
提,O
升,O
园,O
区,O
综,O
合,O
发,O
展,O
水,O
平,O
及,O
竞,O
争,O
力,O
，,O
充,O
分,O
发,O
挥,O
窗,O
口,O
、,O
示,O
范,O
、,O
辐,O
射,O
和,O
带,O
动,O
作,O
用,O
。,O
四,O
、,O
自,B_ORG
治,I_ORG
区,I_ORG
商,I_ORG
务,I_ORG
厅,I_ORG
要,O
会,O
同,O
有,O
关,O
单,O
位,O
加,O
强,O
指,O
导,O
和,O
服,O
务,O
，,O
加,O
大,O
考,O
核,O
评,O
价,O
力,O
度,O
，,O
实,O
行,O
动,O
态,O
管,O
理,O
，,O
促,O
进,O
柳,B_LOC
江,I_LOC
经,I_LOC
开,I_LOC
区,I_LOC
健,O
康,O
发,O
展,O
。,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
2,B_T
0,I_T
2,I_T
1,I_T
年,I_T
8,I_T
月,I_T
1,I_T
9,I_T
日,I_T
（,O
此,O
件,O
公,O
开,O
发,O
布,O
）,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
办,I_ORG
公,I_ORG
厅,I_ORG
关,O
于,O
成,O
立,O
自,B_ORG
治,I_ORG
区,I_ORG
全,I_ORG
民,I_ORG
科,I_ORG
学,I_ORG
素,I_ORG
质,I_ORG
工,I_ORG
作,I_ORG
领,I_ORG
导,I_ORG
小,I_ORG
组,I_ORG
的,O
通,O
知,O
（,O
桂,O
政,O
办,O
函,O
〔,O
2,O
0,O
2,O
1,O
〕,O
1,O
7,O
号,O
）,O
各,O
市,B_ORG
、,I_ORG
县,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
，,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
各,O
组,O
成,O
部,O
门,O
、,O
各,O
直,O
属,O
机,O
构,O
：,O
为,O
贯,O
彻,O
实,O
施,O
国,B_ORG
务,I_ORG
院,I_ORG
颁,O
布,O
的,O
《,B_PRO
全,I_PRO
民,I_PRO
科,I_PRO
学,I_PRO
素,I_PRO
质,I_PRO
行,I_PRO
动,I_PRO
规,I_PRO
划,I_PRO
纲,I_PRO
要,I_PRO
（,I_PRO
2,I_PRO
0,I_PRO
2,I_PRO
1,I_PRO
—,I_PRO
2,I_PRO
0,I_PRO
3,I_PRO
5,I_PRO
年,I_PRO
）,I_PRO
》,I_PRO
，,O
统,O
筹,O
推,O
进,O
“,O
十,O
四,O
五,O
”,O
及,O
中,O
长,O
期,O
广,B_LOC
西,I_LOC
全,O
民,O
科,O
学,O
素,O
质,O
工,O
作,O
，,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
决,O
定,O
成,O
立,O
自,B_ORG
治,I_ORG
区,I_ORG
全,I_ORG
民,I_ORG
科,I_ORG
学,I_ORG
素,I_ORG
质,I_ORG
工,I_ORG
作,I_ORG
领,I_ORG
导,I_ORG
小,I_ORG
组,I_ORG
（,O
以,O
下,O
简,O
称,O
领,O
导,O
小,O
组,O
）,O
。,O
现,O
将,O
有,O
关,O
事,O
项,O
通,O
知,O
如,O
下,O
：,O
一,O
、,O
主,O
要,O
职,O
责,O
负,O
责,O
对,O
我,O
区,O
实,O
施,O
《,B_PRO
全,I_PRO
民,I_PRO
科,I_PRO
学,I_PRO
素,I_PRO
质,I_PRO
行,I_PRO
动,I_PRO
规,I_PRO
划,I_PRO
纲,I_PRO
要,I_PRO
（,I_PRO
2,I_PRO
0,I_PRO
2,I_PRO
1,I_PRO
—,I_PRO
2,I_PRO
0,I_PRO
3,I_PRO
5,I_PRO
年,I_PRO
）,I_PRO
》,I_PRO
工,O
作,O
进,O
行,O
宏,O
观,O
指,O
导,O
；,O
研,O
究,O
制,O
定,O
我,O
区,O
促,O
进,O
《,B_PRO
全,I_PRO
民,I_PRO
科,I_PRO
学,I_PRO
素,I_PRO
质,I_PRO
行,I_PRO
动,I_PRO
规,I_PRO
划,I_PRO
纲,I_PRO
要,I_PRO
（,I_PRO
2,I_PRO
0,I_PRO
2,I_PRO
1,I_PRO
—,I_PRO
2,I_PRO
0,I_PRO
3,I_PRO
5,I_PRO
年,I_PRO
）,I_PRO
》,I_PRO
实,O
施,O
工,O
作,O
的,O
重,O
大,O
政,O
策,O
措,O
施,O
，,O
协,O
调,O
解,O
决,O
实,O
施,O
中,O
有,O
关,O
重,O
大,O
问,O
题,O
；,O
对,O
各,O
地,O
区,O
、,O
各,O
部,O
门,O
实,O
施,O
《,B_PRO
全,I_PRO
民,I_PRO
科,I_PRO
学,I_PRO
素,I_PRO
质,I_PRO
行,I_PRO
动,I_PRO
规,I_PRO
划,I_PRO
纲,I_PRO
要,I_PRO
（,I_PRO
2,I_PRO
0,I_PRO
2,I_PRO
1,I_PRO
—,I_PRO
2,I_PRO
0,I_PRO
3,I_PRO
5,I_PRO
年,I_PRO
）,I_PRO
》,I_PRO
工,O
作,O
情,O
况,O
进,O
行,O
督,O
促,O
检,O
查,O
；,O
完,O
成,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
、,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
交,O
办,O
的,O
其,O
他,O
事,O
项,O
。,O
二,O
、,O
组,O
成,O
人,O
员,O
组,O
长,O
：,O
费,O
志,O
荣,O
自,O
治,O
区,O
副,O
主,O
席,O
副,O
组,O
长,O
：,O
黄,O
植,O
建,O
自,B_ORG
治,I_ORG
区,I_ORG
政,I_ORG
府,I_ORG
办,I_ORG
公,I_ORG
厅,I_ORG
一,O
级,O
巡,O
视,O
员,O
纳,O
翔,O
自,B_ORG
治,I_ORG
区,I_ORG
科,I_ORG
协,I_ORG
党,O
组,O
书,O
记,O
、,O
副,O
主,O
席,O
成,O
员,O
：,O
曾,O
凯,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
组,I_ORG
织,I_ORG
部,I_ORG
副,O
部,O
长,O
赖,O
荣,O
生,O
自,B_ORG
治,I_ORG
区,I_ORG
文,I_ORG
明,I_ORG
办,I_ORG
主,O
任,O
廖,O
华,O
武,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
老,O
干,O
部,O
局,O
副,O
局,O
长,O
黄,O
汝,O
焜,O
自,B_ORG
治,I_ORG
区,I_ORG
发,I_ORG
展,I_ORG
改,I_ORG
革,I_ORG
委,I_ORG
一,O
级,O
巡,O
视,O
员,O
李,O
清,O
先,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
副,O
厅,O
长,O
李,O
克,O
纯,O
自,B_ORG
治,I_ORG
区,I_ORG
科,I_ORG
技,I_ORG
厅,I_ORG
副,O
厅,O
长,O
彭,O
健,O
铭,O
自,B_ORG
治,I_ORG
区,I_ORG
工,I_ORG
业,I_ORG
和,I_ORG
信,I_ORG
息,I_ORG
化,I_ORG
厅,I_ORG
一,O
级,O
巡,O
视,O
员,O
翚,O
永,O
红,O
自,B_ORG
治,I_ORG
区,I_ORG
民,I_ORG
宗,I_ORG
委,I_ORG
副,O
主,O
任,O
陈,O
佳,O
克,O
自,B_ORG
治,I_ORG
区,I_ORG
民,I_ORG
政,I_ORG
厅,I_ORG
副,O
厅,O
长,O
